id,level,name,type,parent_id,msfid
nom_2145,3,"SECB - Security, Book",Mandatory,L013 - Laboratory,LIB - L - L013 - SECB
nom_2146,3,"SECB - Security, Book",Mandatory,L052 - Security,LIB - L - L052 - SECB
nom_2147,3,"SECD - Security, CD Rom",Mandatory,L052 - Security,LIB - L - L052 - SECD
nom_2148,3,SECG - Security guidelines,Mandatory,L013 - Laboratory,LIB - L - L013 - SECG
nom_2149,3,"SECG - Security, Guide",Mandatory,L052 - Security,LIB - L - L052 - SECG
nom_2150,3,SEQI - Equipment identification,Mandatory,ALST - Logistic Stationery,LOG - A - ALST - SEQI
nom_2151,3,SETI - Perfusion Set,Mandatory,SINS - Injection Supplies,MED - S - SINS - SETI
nom_2152,3,"SETP - Perfusion Set, paediatric",Mandatory,SINS - Injection Supplies,MED - S - SINS - SETP
nom_2153,3,SEVB - Sexual violence guide,Mandatory,L009 - Gynaecology - Obstetrics,LIB - L - L009 - SEVB
nom_2154,3,SEVD - Sexual Violence Digital Media,Mandatory,L009 - Gynaecology - Obstetrics,LIB - L - L009 - SEVD
nom_2155,3,SEVG - Sexual violence book,Mandatory,L009 - Gynaecology - Obstetrics,LIB - L - L009 - SEVG
nom_2156,3,SEWB - Sewing Box,Mandatory,ALIF - Team Life,LOG - A - ALIF - SEWB
nom_2157,3,SFUP - Follow-up,Mandatory,ALST - Logistic Stationery,LOG - A - ALST - SFUP
nom_2158,3,SHAC - Shackle,Mandatory,PHDW - Hardware,LOG - P - PHDW - SHAC
nom_2159,3,SHAF - Shaving foam,Mandatory,PHYG - Hygiene,LOG - P - PHYG - SHAF
nom_2160,3,SHAM - Shampoo,Mandatory,PHYG - Hygiene,LOG - P - PHYG - SHAM
nom_2161,3,SHEA - Aluminium sheet,Mandatory,CBUI - Building,LOG - C - CBUI - SHEA
nom_2162,3,SHEA - Shears,Mandatory,PTOO - Tools,LOG - P - PTOO - SHEA
nom_2163,3,"SHEB - SHEET, BED, woven, 180 x 290 cm",Mandatory,ELIN - Linen And Protective Clothing,MED - E - ELIN - SHEB
nom_2164,3,"SHEB - Shelter, book",Mandatory,L043 - Building - Shelters,LIB - L - L043 - SHEB
nom_2165,3,SHEE - Sheet,Mandatory,ALIF - Team Life,LOG - A - ALIF - SHEE
nom_2166,3,SHEE - Sheet,Mandatory,ELIN - Linen And Protective Clothing,MED - E - ELIN - SHEE
nom_2167,3,SHEE - Sheet,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - SHEE
nom_2168,3,SHEE - Sheet,Mandatory,SMST - Medical Stationery,MED - S - SMST - SHEE
nom_2169,3,SHEF - Fibreglass sheet,Mandatory,CBUI - Building,LOG - C - CBUI - SHEF
nom_2170,3,SHEI - Galvanized iron sheet,Mandatory,CBUI - Building,LOG - C - CBUI - SHEI
nom_2171,3,SHEL - Shelves,Mandatory,AFUR - Furnitures,LOG - A - AFUR - SHEL
nom_2172,3,SHEP - Plaster Shears,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - SHEP
nom_2173,3,SHEP - PVC sheet,Mandatory,CBUI - Building,LOG - C - CBUI - SHEP
nom_2174,3,"SHER - Shears, Rib",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - SHER
nom_2175,3,"SHIB - Shigella, Book",Mandatory,L004 - Bacterial Infectious Diseases,LIB - L - L004 - SHIB
nom_2176,3,SHIE - Face Shield,Mandatory,SMSU - Small Medical Supplies,MED - S - SMSU - SHIE
nom_2177,3,SHIE - PROTECTIVE FACE SHIELD,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - SHIE
nom_2178,3,SHOC - Shoe cover,Mandatory,ELIN - Linen And Protective Clothing,MED - E - ELIN - SHOC
nom_2179,3,SHOS - Safety shoes,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - SHOS
nom_2180,3,SHOV - Shovel,Mandatory,PTOO - Tools,LOG - P - PTOO - SHOV
nom_2181,3,"SIBS - Self Inflating bag, silicone",Mandatory,EANE - Anaesthesia,MED - E - EANE - SIBS
nom_2182,3,SICK - Sickle,Mandatory,PTOO - Tools,LOG - P - PTOO - SICK
nom_2183,3,SIGN - NAIL of SIGN osteosynthesis check list,Mandatory,ISUI - Internal fixation checklists,MED - I - ISUI - SIGN
nom_2184,3,SIGN - SIGNALISATION SET,Mandatory,ALST - Logistic Stationery,LOG - A - ALST - SIGN
nom_2185,3,SILI - Silicagel,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - SILI
nom_2186,3,SILN - Silver Nitrate,Mandatory,DEXT - Drugs External Use,MED - D - DEXT - SILN
nom_2187,3,SINV - Stock inventory,Mandatory,ALST - Logistic Stationery,LOG - A - ALST - SINV
nom_2188,3,SIRE - SIRE Kit,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - SIRE
nom_2189,3,SIRE - Siren,Mandatory,TVEA - Vehicles Accessories,LOG - T - TVEA - SIRE
nom_2190,3,SLAS - Slasher,Mandatory,PTOO - Tools,LOG - P - PTOO - SLAS
nom_2191,3,SLEB - Sleeping bag,Mandatory,ALIF - Team Life,LOG - A - ALIF - SLEB
nom_2192,3,SLID - Slide,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - SLID
nom_2193,3,SLIS - SPREADER,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - SLIS
nom_2194,3,"SLRG - SLEEVE, reduction",Mandatory,ESUF - Surgical Instruments For External Fixator,MED - E - ESUF - SLRG
nom_2195,3,"SMAD - SMART, Digital Media",Mandatory,L044 - Data Processing,LIB - L - L044 - SMAD
nom_2196,3,SMOK - Smoke detector,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - SMOK
nom_2197,3,SNAH - Snap hook,Mandatory,PHDW - Hardware,LOG - P - PHDW - SNAH
nom_2198,3,"SNAM - Sutures, Non Absorb, Monofil.",Mandatory,SSUT - Sutures,MED - S - SSUT - SNAM
nom_2199,3,SOAP - Soap,Mandatory,DEXT - Drugs External Use,MED - D - DEXT - SOAP
nom_2200,3,SOAP - Soap,Mandatory,PHYG - Hygiene,LOG - P - PHYG - SOAP
nom_2201,3,SOCF - Flush socket,Mandatory,PELE - Electricity,LOG - P - PELE - SOCF
nom_2202,3,SOCK - Socket,Mandatory,PELE - Electricity,LOG - P - PELE - SOCK
nom_2203,3,SOCK - Socket,Mandatory,PTOO - Tools,LOG - P - PTOO - SOCK
nom_2204,3,SOCW - Wall socket,Mandatory,PELE - Electricity,LOG - P - PELE - SOCW
nom_2205,3,SODB - Sodium Bicarbonate,Mandatory,DEXT - Drugs External Use,MED - D - DEXT - SODB
nom_2206,3,SODB - Sodium Bicarbonate,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - SODB
nom_2207,3,SODC - Sodium Chloride,Mandatory,DINF - Infusions,MED - D - DINF - SODC
nom_2208,3,SODC - Sodium Chloride,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - SODC
nom_2209,3,SODC - Sodium Chloride,Mandatory,DORA - Oral Drugs,MED - D - DORA - SODC
nom_2210,3,SODC - Sodium Chloride,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - SODC
nom_2211,3,SODD - Sodium Disulfite,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - SODD
nom_2212,3,SODH - Sodium hydroxide,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - SODH
nom_2213,3,SODS - Sodium Stibogluconate,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - SODS
nom_2214,3,SOFT - Software,Mandatory,ADAP - Data Processing,LOG - A - ADAP - SOFT
nom_2215,3,SOLD - Soldering iron,Mandatory,PTOO - Tools,LOG - P - PTOO - SOLD
nom_2216,3,SOPH - Disodium phosphate,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - SOPH
nom_2217,3,SORG - Sorghum (Millet),Mandatory,NFOO - Food Commodities,MED - N - NFOO - SORG
nom_2218,3,SOSU - Sodium sulphite,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - SOSU
nom_2219,3,"SOUM - Sound, Uterine, Martin",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - SOUM
nom_2220,3,SOUP - Soup,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - SOUP
nom_2221,3,SOUU - Urethral sound,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - SOUU
nom_2222,3,SPAC - Spacer,Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - SPAC
nom_2223,3,SPAN - Spanner,Mandatory,PTOO - Tools,LOG - P - PTOO - SPAN
nom_2224,3,SPAO - Spanner for oil filter,Mandatory,PTOO - Tools,LOG - P - PTOO - SPAO
nom_2225,3,SPAS - Spanner for spark plug,Mandatory,PTOO - Tools,LOG - P - PTOO - SPAS
nom_2226,3,SPAT - Spatula,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - SPAT
nom_2227,3,SPAT - Spatula,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - SPAT
nom_2228,3,SPAW - Wheel spanner,Mandatory,PTOO - Tools,LOG - P - PTOO - SPAW
nom_2229,3,SPEC - Spectinomycin,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - SPEC
nom_2230,3,SPEP - Dosage kit for spectrophotometer,Mandatory,DDGT - Diagnostic tests,MED - D - DDGT - SPEP
nom_2231,3,SPEP - Spectrophotometer,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - SPEP
nom_2232,3,SPEP - Spectrophotometer control solutions,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - SPEP
nom_2233,3,SPHY - Sphygmomanometer,Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - SPHY
nom_2234,3,SPIB - Spine board,Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - SPIB
nom_2235,3,SPIN - Spinach,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - SPIN
nom_2236,3,SPIR - Spironolactone,Mandatory,DORA - Oral Drugs,MED - D - DORA - SPIR
nom_2237,3,"SPLB - Splint, Boppe Type",Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - SPLB
nom_2238,3,SPLI - Splint,Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - SPLI
nom_2239,3,SPLI - Split die,Mandatory,PTOO - Tools,LOG - P - PTOO - SPLI
nom_2240,3,"SPLK - Splint, Krammer Type",Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - SPLK
nom_2241,3,SPMO - Speculum Of Morax,Mandatory,ESUO - Ophtalmic Surgical Instruments,MED - E - ESUO - SPMO
nom_2242,3,SPON - Sponge,Mandatory,PHYG - Hygiene,LOG - P - PHYG - SPON
nom_2243,3,SPOO - Spoon,Mandatory,PCOO - Cooking,LOG - P - PCOO - SPOO
nom_2244,3,SPPL - Spreader for plaster,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - SPPL
nom_2245,3,SPRA - Spray,Mandatory,TVEC - Vehicles Consumables,LOG - T - TVEC - SPRA
nom_2246,3,SPRA - Sprayer,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - SPRA
nom_2247,3,SPRA - Spray-on paint,Mandatory,PPAI - Paint,LOG - P - PPAI - SPRA
nom_2248,3,SPRC - Spring compressor,Mandatory,PTOO - Tools,LOG - P - PTOO - SPRC
nom_2249,3,SPRI - Spring for YAMAHA,Mandatory,TXYA - Spare Parts Yamaha,LOG - T - TXYA - SPRI
nom_2250,3,"SPVC - Speculum, Vaginal, Collin",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - SPVC
nom_2251,3,SQUA - Square,Mandatory,PTOO - Tools,LOG - P - PTOO - SQUA
nom_2252,3,SQUP - Squatting plate,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - SQUP
nom_2253,3,SQUS - Squatting slab,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - SQUS
nom_2254,3,SRHB - Sexual and Reproductive Health Book,Mandatory,L009 - Gynaecology - Obstetrics,LIB - L - L009 - SRHB
nom_2255,3,SRHG - Sexual and Reproductive Health,Mandatory,L009 - Gynaecology - Obstetrics,LIB - L - L009 - SRHG
nom_2256,3,STAB - Bowl-stand,Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - STAB
nom_2257,3,"STAB - Statistics, Book",Mandatory,L024 - Epidemiology - Statistics,LIB - L - L024 - STAB
nom_2258,3,"STAI - Stand, infusion",Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - STAI
nom_2259,3,STAM - Stamp,Mandatory,ASTA - Stationery,LOG - A - ASTA - STAM
nom_2260,3,STAN - Stand,Mandatory,PTOO - Tools,LOG - P - PTOO - STAN
nom_2261,3,STAP - Stapler,Mandatory,ASTA - Stationery,LOG - A - ASTA - STAP
nom_2262,3,STAP - Stappler,Mandatory,PTOO - Tools,LOG - P - PTOO - STAP
nom_2263,3,STAR - Starter for YAMAHA,Mandatory,TXYA - Spare Parts Yamaha,LOG - T - TXYA - STAR
nom_2264,3,STAR - Starter rope,Mandatory,PXHO - Spare Parts Honda,LOG - P - PXHO - STAR
nom_2265,3,STAV - Stavudine,Mandatory,DORA - Oral Drugs,MED - D - DORA - STAV
nom_2266,3,STCR - STC redox indicator,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - STCR
nom_2267,3,STDB - Sexually tranmitted diseases,Mandatory,L013 - Laboratory,LIB - L - L013 - STDB
nom_2268,3,"STDB - STD, Book",Mandatory,L007 - Std - Aids,LIB - L - L007 - STDB
nom_2269,3,"STDD - STD, Digital Media",Mandatory,L007 - Std - Aids,LIB - L - L007 - STDD
nom_2270,3,STEG - Sterilisation tray,Mandatory,ESUF - Surgical Instruments For External Fixator,MED - E - ESUF - STEG
nom_2271,3,"STEG - Sterilization, Guide",Mandatory,L029 - Nursing - Infection Control,LIB - L - L029 - STEG
nom_2272,3,STEN - Stencil,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - STEN
nom_2273,3,STET - Stetoscope,Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - STET
nom_2274,3,STIC - APPLICATOR STICK,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - STIC
nom_2275,3,STIC - Signalling-sticker,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - STIC
nom_2276,3,STIC - Sticker,Mandatory,PIDE - Identification,LOG - P - PIDE - STIC
nom_2277,3,STIM - MSF sticker,Mandatory,PIDE - Identification,LOG - P - PIDE - STIM
nom_2278,3,STON - Stone,Mandatory,CBUI - Building,LOG - C - CBUI - STON
nom_2279,3,STOO - Stool,Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - STOO
nom_2280,3,STOV - Stove,Mandatory,ALIF - Team Life,LOG - A - ALIF - STOV
nom_2281,3,STPG - Sampling and transport guide,Mandatory,L013 - Laboratory,LIB - L - L013 - STPG
nom_2282,3,STRA - Strainer,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - STRA
nom_2283,3,STRA - Strap,Mandatory,TVEM - Vehicles Modifications,LOG - T - TVEM - STRA
nom_2284,3,STRA - Strapping,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - STRA
nom_2285,3,STRE - STREPTOMYCIN,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - STRE
nom_2286,3,STRE - Streptomycine,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - STRE
nom_2287,3,"STRI - Strip, adhesive skin closure",Mandatory,SSUT - Sutures,MED - S - SSUT - STRI
nom_2288,3,STRO - Oil strainer,Mandatory,PX-- - Spare parts,LOG - P - PX-- - STRO
nom_2289,3,STRT - Stretcher,Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - STRT
nom_2290,3,STRY - STRYKER SPS internal fixationcheck list,Mandatory,ISUI - Internal fixation checklists,MED - I - ISUI - STRY
nom_2291,3,SUAC - Sulphuric Acid,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - SUAC
nom_2292,3,SUBA - Bumper,Mandatory,TVEC - Vehicles Consumables,LOG - T - TVEC - SUBA
nom_2293,3,SUDI - Sulfadiazine,Mandatory,DORA - Oral Drugs,MED - D - DORA - SUDI
nom_2294,3,SUGA - Sugar,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - SUGA
nom_2295,3,SUGA - Sugar,Mandatory,NFOO - Food Commodities,MED - N - NFOO - SUGA
nom_2296,3,SULP - Sulfadoxine / Pyrimethamine,Mandatory,DORA - Oral Drugs,MED - D - DORA - SULP
nom_2297,3,"SULZ - Sulfadiazine, Silver",Mandatory,DEXT - Drugs External Use,MED - D - DEXT - SULZ
nom_2298,3,SUNG - Sunglasses,Mandatory,ALIF - Team Life,LOG - A - ALIF - SUNG
nom_2299,3,"SUPB - Supervision, Book",Mandatory,L021 - Training - Education,LIB - L - L021 - SUPB
nom_2300,3,"SUPG - Supervision, Guide",Mandatory,L021 - Training - Education,LIB - L - L021 - SUPG
nom_2301,3,SUPG - Supply Guide,Mandatory,L040 - Logistics,LIB - L - L040 - SUPG
nom_2302,3,"SUPG - Supply, Guidelines",Mandatory,L047 - Supply,LIB - L - L047 - SUPG
nom_2303,3,SUPP - Flag support,Mandatory,PIDE - Identification,LOG - P - PIDE - SUPP
nom_2304,3,SUPP - Support,Mandatory,TVEM - Vehicles Modifications,LOG - T - TVEM - SUPP
nom_2305,3,"SURB - Surgical, Book",Mandatory,L008 - Surgery-Anaesthesia-Dentistry-Physiotherapy-Transf,LIB - L - L008 - SURB
nom_2306,3,"SURD - Surgical, Digital Media",Mandatory,L008 - Surgery-Anaesthesia-Dentistry-Physiotherapy-Transf,LIB - L - L008 - SURD
nom_2307,3,SURF - Surface detergent/disinfectant,Mandatory,DDIS - Disinfectants,MED - D - DDIS - SURF
nom_2308,3,"SURG - Surgical, Guide",Mandatory,L008 - Surgery-Anaesthesia-Dentistry-Physiotherapy-Transf,LIB - L - L008 - SURG
nom_2309,3,SURP - Surge protector,Mandatory,ADAP - Data Processing,LOG - A - ADAP - SURP
nom_2310,3,SURS - Suramin,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - SURS
nom_2311,3,SUXC - Suxamethonium,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - SUXC
nom_2312,3,SWAB - SWAB,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - SWAB
nom_2313,3,SWEE - Sweet,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - SWEE
nom_2314,3,SWIC - Change over switch,Mandatory,PELE - Electricity,LOG - P - PELE - SWIC
nom_2315,3,SWIF - Flush switch,Mandatory,PELE - Electricity,LOG - P - PELE - SWIF
nom_2316,3,SWIT - Switch,Mandatory,ADAP - Data Processing,LOG - A - ADAP - SWIT
nom_2317,3,SWIT - Switch,Mandatory,PELE - Electricity,LOG - P - PELE - SWIT
nom_2318,3,SWIT - Switch,Mandatory,TVEM - Vehicles Modifications,LOG - T - TVEM - SWIT
nom_2319,3,SWIW - Wall switch,Mandatory,PELE - Electricity,LOG - P - PELE - SWIW
nom_2320,3,"SYAI - Syringe, autodestruct, immunization",Mandatory,SINS - Injection Supplies,MED - S - SINS - SYAI
nom_2321,3,SYDE - Dental Syringe,Mandatory,ESUD - Dental Surgical Instruments,MED - E - ESUD - SYDE
nom_2322,3,"SYDF - Syringe, disposable, feeding",Mandatory,"SCTD - Catheters, Tubes And Drains",MED - S - SCTD - SYDF
nom_2323,3,"SYDF - Syringe, disposable, feeding",Mandatory,SINS - Injection Supplies,MED - S - SINS - SYDF
nom_2324,3,"SYDI - Syringe, s.u., immunization",Mandatory,SINS - Injection Supplies,MED - S - SINS - SYDI
nom_2325,3,"SYDL - Syringe, s.u., Luer",Mandatory,SINS - Injection Supplies,MED - S - SINS - SYDL
nom_2326,3,"SYDN - Syringe, s.u., insuline",Mandatory,SINS - Injection Supplies,MED - S - SINS - SYDN
nom_2327,3,SYLL - Syringe luer lock,Mandatory,SINS - Injection Supplies,MED - S - SINS - SYLL
nom_2328,3,SYNC - Syndesmotome Of Chompret,Mandatory,ESUD - Dental Surgical Instruments,MED - E - ESUD - SYNC
nom_2329,3,"SYPT - Syphilis, test",Mandatory,DDGT - Diagnostic tests,MED - D - DDGT - SYPT
nom_2330,3,SYRP - Syringe pump,Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - SYRP
nom_2331,3,TAAU - Autoclave Tape,Mandatory,ESTE - Sterilization,MED - E - ESTE - TAAU
nom_2332,3,TABD - Delivery Table,Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - TABD
nom_2333,3,TABE - Examination Table,Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - TABE
nom_2334,3,"TABI - Table, instruments",Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - TABI
nom_2335,3,TABL - Table,Mandatory,AFUR - Furnitures,LOG - A - AFUR - TABL
nom_2336,3,TABM - Mayo Table,Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - TABM
nom_2337,3,TABO - Tabbouleh,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - TABO
nom_2338,3,TABO - Table Operating,Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - TABO
nom_2339,3,TACO - Tablet counter,Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - TACO
nom_2340,3,TACR - Tablet crusher,Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - TACR
nom_2341,3,TACT - Container for drugs,Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - TACT
nom_2342,3,TACU - Tablet cutter,Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - TACU
nom_2343,3,TALC - Talc,Mandatory,DEXT - Drugs External Use,MED - D - DEXT - TALC
nom_2344,3,TANK - Water tank,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - TANK
nom_2345,3,TANO - Onion water tank,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - TANO
nom_2346,3,TAPA - Adhesive tape,Mandatory,ASTA - Stationery,LOG - A - ASTA - TAPA
nom_2347,3,"TAPA - Tape, Adhesive",Mandatory,SDRE - Dressings,MED - S - SDRE - TAPA
nom_2348,3,TAPD - Taps and dies,Mandatory,PTOO - Tools,LOG - P - PTOO - TAPD
nom_2349,3,TAPE - Adhesive tape,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - TAPE
nom_2350,3,TAPE - Boundary tape,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - TAPE
nom_2351,3,TAPE - Insulating tape,Mandatory,PELE - Electricity,LOG - P - PELE - TAPE
nom_2352,3,TAPE - Masking tape,Mandatory,PPAI - Paint,LOG - P - PPAI - TAPE
nom_2353,3,TAPH - Tap holder,Mandatory,PTOO - Tools,LOG - P - PTOO - TAPH
nom_2354,3,TAPL - Tablet planner,Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - TAPL
nom_2355,3,TAPM - Measuring tape,Mandatory,PTOO - Tools,LOG - P - PTOO - TAPM
nom_2356,3,"TAPM - Tape, measure",Mandatory,EANT - Anthropometric Equipment,MED - E - EANT - TAPM
nom_2357,3,TARP - Tarpaulin,Mandatory,CSHE - Shelters,LOG - C - CSHE - TARP
nom_2358,3,TASU - Tape Suspensory,Mandatory,SSUT - Sutures,MED - S - SSUT - TASU
nom_2359,3,TBCU - Checklist laboratory TB Culture,Mandatory,ILAB - Laboratory checklists,MED - I - ILAB - TBCU
nom_2360,3,TBID - Tuberculosis identification test,Mandatory,DDGT - Diagnostic tests,MED - D - DDGT - TBID
nom_2361,3,"TBOD - Test, Bowie-Dick",Mandatory,ESTE - Sterilization,MED - E - ESTE - TBOD
nom_2362,3,TEAS - Tea,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - TEAS
nom_2363,3,TEAT - Teat,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - TEAT
nom_2364,3,TEEF - Tenofovir/Emtricitabine/Efavirenz,Mandatory,DORA - Oral Drugs,MED - D - DORA - TEEF
nom_2365,3,TEES - Tee-shirt,Mandatory,ALIF - Team Life,LOG - A - ALIF - TEES
nom_2366,3,TEES - Tee-shirt,Mandatory,PIDE - Identification,LOG - P - PIDE - TEES
nom_2367,3,TEFT - Tenofovir/Emtricitabine,Mandatory,DORA - Oral Drugs,MED - D - DORA - TEFT
nom_2368,3,TELA - Tenofovir/Lamivudine,Mandatory,DORA - Oral Drugs,MED - D - DORA - TELA
nom_2369,3,TELE - Tenofovir/Lamivudine/Efavirenz,Mandatory,DORA - Oral Drugs,MED - D - DORA - TELE
nom_2370,3,TELF - Fax machine,Mandatory,AOFF - Office Equipment,LOG - A - AOFF - TELF
nom_2371,3,TELF - Telephone,Mandatory,PCOM - Communication,LOG - P - PCOM - TELF
nom_2372,3,TEMP - Temporizer,Mandatory,PELE - Electricity,LOG - P - PELE - TEMP
nom_2373,3,TEND - Dispensary tent,Mandatory,CSHE - Shelters,LOG - C - CSHE - TEND
nom_2374,3,TENF - Family tent,Mandatory,CSHE - Shelters,LOG - C - CSHE - TENF
nom_2375,3,TENH - Hospital tent,Mandatory,CSHE - Shelters,LOG - C - CSHE - TENH
nom_2376,3,TENM - Multipurpose tent,Mandatory,CSHE - Shelters,LOG - C - CSHE - TENM
nom_2377,3,TENO - Tenofovir,Mandatory,DORA - Oral Drugs,MED - D - DORA - TENO
nom_2378,3,TENT - Tent for teams,Mandatory,CSHE - Shelters,LOG - C - CSHE - TENT
nom_2379,3,TESP - Pool tester,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - TESP
nom_2380,3,TEST - Tester,Mandatory,PTOO - Tools,LOG - P - PTOO - TEST
nom_2381,3,TEST - Voltage tester,Mandatory,PELE - Electricity,LOG - P - PELE - TEST
nom_2382,3,TEST - Water testing,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - TEST
nom_2383,3,TESW - Water testing (DelAgua),Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - TESW
nom_2384,3,TETR - Tetracycline,Mandatory,DEXO - Ophtalmic Drugs For External Use,MED - D - DEXO - TETR
nom_2385,3,THCB - Therapeutic care book,Mandatory,L016 - Nutrition,LIB - L - L016 - THCB
nom_2386,3,"THCG - Therapeutic centre, guide",Mandatory,L016 - Nutrition,LIB - L - L016 - THCG
nom_2387,3,THEF - Antitheft system,Mandatory,TVEA - Vehicles Accessories,LOG - T - TVEA - THEF
nom_2388,3,THER - Thermometer,Mandatory,PCOL - Cold Chain,LOG - P - PCOL - THER
nom_2389,3,THER - Thermometer,Mandatory,SMSU - Small Medical Supplies,MED - S - SMSU - THER
nom_2390,3,THER - Thermometer for X-Ray bath,Mandatory,EDIM - Diagnostic Imaging equipment,MED - E - EDIM - THER
nom_2391,3,THER - Thermostat for YAMAHA,Mandatory,TXYA - Spare Parts Yamaha,LOG - T - TXYA - THER
nom_2392,3,THIA - Thiamine,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - THIA
nom_2393,3,THIA - Thiamine,Mandatory,DORA - Oral Drugs,MED - D - DORA - THIA
nom_2394,3,THIN - Thinner,Mandatory,PPAI - Paint,LOG - P - PPAI - THIN
nom_2395,3,THIO - Thiopental,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - THIO
nom_2396,3,THMI - Therapeutic milk,Mandatory,NFOS - Specialized Food,MED - N - NFOS - THMI
nom_2397,3,THRE - Thread restoring,Mandatory,PTOO - Tools,LOG - P - PTOO - THRE
nom_2398,3,THUR - Thuraya satellite phone,Mandatory,PCOM - Communication,LOG - P - PCOM - THUR
nom_2399,3,TIES - Tie,Mandatory,PCOM - Communication,LOG - P - PCOM - TIES
nom_2400,3,TIES - Tie,Mandatory,PELE - Electricity,LOG - P - PELE - TIES
nom_2401,3,TILE - Tile,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - TILE
